relics_tier,relics_relicName,relics_state,relics_rewards_0_id,relics_rewards_0_itemName,relics_rewards_0_rarity,relics_rewards_0_chance,relics_rewards_1_id,relics_rewards_1_itemName,relics_rewards_1_rarity,relics_rewards_1_chance,relics_rewards_2_id,relics_rewards_2_itemName,relics_rewards_2_rarity,relics_rewards_2_chance,relics_rewards_3_id,relics_rewards_3_itemName,relics_rewards_3_rarity,relics_rewards_3_chance,relics_rewards_4_id,relics_rewards_4_itemName,relics_rewards_4_rarity,relics_rewards_4_chance,relics_rewards_5_id,relics_rewards_5_itemName,relics_rewards_5_rarity,relics_rewards_5_chance,relics_id
Axi,L1,Radiant,b5bf497cb8f5e02ef6e819630dc7a204,Loki Prime Systems Blueprint,Uncommon,10,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,b54150bad5a38a9d04037bd8eac72efb,Glaive Prime Blade,Uncommon,20,29a824cc133e632a199d60c8abf4bbe1,Reaper Prime Blueprint,Uncommon,16.67,7edbb2b202691aacf9821c1fef78d8b2,Wyrm Prime Carapace,Uncommon,16.67,e37694cff2a040d4826b8139f65aef32,Latron Prime Blueprint,Uncommon,16.67,5ad384269f051722ad0536000d3f4fa4
Axi,L2,Intact,76627563a235531be18833bc3c912167,Limbo Prime Neuroptics Blueprint,Rare,2,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,1ac1a297aa6d54cf20f6f5b522c4bbf3,Tiberon Prime Blueprint,Uncommon,11,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,25.33,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,25.33,6d838b70f3e5e4c60b7c567177a7c18e,Nami Skyla Prime Blueprint,Uncommon,25.33,0f3c1e75bf7163bc681491be3d124827
Axi,L2,Exceptional,76627563a235531be18833bc3c912167,Limbo Prime Neuroptics Blueprint,Rare,4,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,1ac1a297aa6d54cf20f6f5b522c4bbf3,Tiberon Prime Blueprint,Uncommon,13,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,23.33,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,23.33,6d838b70f3e5e4c60b7c567177a7c18e,Nami Skyla Prime Blueprint,Uncommon,23.33,8109c3b385c4a4da3bbb3c21f8df115e
Axi,L2,Flawless,76627563a235531be18833bc3c912167,Limbo Prime Neuroptics Blueprint,Rare,6,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,1ac1a297aa6d54cf20f6f5b522c4bbf3,Tiberon Prime Blueprint,Uncommon,17,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,20,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,20,6d838b70f3e5e4c60b7c567177a7c18e,Nami Skyla Prime Blueprint,Uncommon,20,79197334beea9ff69b3785bf49c843dc
Axi,L2,Radiant,76627563a235531be18833bc3c912167,Limbo Prime Neuroptics Blueprint,Uncommon,10,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,1ac1a297aa6d54cf20f6f5b522c4bbf3,Tiberon Prime Blueprint,Uncommon,20,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,16.67,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,16.67,6d838b70f3e5e4c60b7c567177a7c18e,Nami Skyla Prime Blueprint,Uncommon,16.67,ccad7094e3792819c66208ed48a99a62
Axi,L3,Intact,198bffa6cb111a640e76fb62843e0032,Limbo Prime Chassis Blueprint,Rare,2,e94c767bcef35b107682dbf7de3b351a,Akjagara Prime Receiver,Uncommon,11,07afcbe5f3d7dbe889990841a6cdd6c6,Zephyr Prime Chassis Blueprint,Uncommon,11,6d838b70f3e5e4c60b7c567177a7c18e,Nami Skyla Prime Blueprint,Uncommon,25.33,5b3bae1cdda3406488f4439200d2e6df,Kronen Prime Blueprint,Uncommon,25.33,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,25.33,96166c7c8657d0237b66f9cf45db81d8
Axi,L3,Exceptional,198bffa6cb111a640e76fb62843e0032,Limbo Prime Chassis Blueprint,Rare,4,e94c767bcef35b107682dbf7de3b351a,Akjagara Prime Receiver,Uncommon,13,07afcbe5f3d7dbe889990841a6cdd6c6,Zephyr Prime Chassis Blueprint,Uncommon,13,6d838b70f3e5e4c60b7c567177a7c18e,Nami Skyla Prime Blueprint,Uncommon,23.33,5b3bae1cdda3406488f4439200d2e6df,Kronen Prime Blueprint,Uncommon,23.33,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,23.33,59913b07bd8290dc4547dd530f094258
Axi,L3,Flawless,198bffa6cb111a640e76fb62843e0032,Limbo Prime Chassis Blueprint,Rare,6,e94c767bcef35b107682dbf7de3b351a,Akjagara Prime Receiver,Uncommon,17,07afcbe5f3d7dbe889990841a6cdd6c6,Zephyr Prime Chassis Blueprint,Uncommon,17,6d838b70f3e5e4c60b7c567177a7c18e,Nami Skyla Prime Blueprint,Uncommon,20,5b3bae1cdda3406488f4439200d2e6df,Kronen Prime Blueprint,Uncommon,20,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,20,c7352a48c49fa0790260f05652f9583d
Axi,L3,Radiant,198bffa6cb111a640e76fb62843e0032,Limbo Prime Chassis Blueprint,Uncommon,10,e94c767bcef35b107682dbf7de3b351a,Akjagara Prime Receiver,Uncommon,20,07afcbe5f3d7dbe889990841a6cdd6c6,Zephyr Prime Chassis Blueprint,Uncommon,20,6d838b70f3e5e4c60b7c567177a7c18e,Nami Skyla Prime Blueprint,Uncommon,16.67,5b3bae1cdda3406488f4439200d2e6df,Kronen Prime Blueprint,Uncommon,16.67,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,16.67,bd6a31b2b842e298131582747e06b72b
Axi,L4,Intact,b5bf497cb8f5e02ef6e819630dc7a204,Loki Prime Systems Blueprint,Rare,2,089da4f57091cddbc2f52bdb93294fe3,Volt Prime Systems Blueprint,Uncommon,11,27595a7e564cec2211f5ae9901eb48ac,Odonata Prime Blueprint,Uncommon,11,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,df71e3bb006070672efb8d18653bf066,Bo Prime Ornament,Uncommon,25.33,7edbb2b202691aacf9821c1fef78d8b2,Wyrm Prime Carapace,Uncommon,25.33,9d1843ea5c97a2b111a96e89cbe01406
Axi,L4,Exceptional,b5bf497cb8f5e02ef6e819630dc7a204,Loki Prime Systems Blueprint,Rare,4,089da4f57091cddbc2f52bdb93294fe3,Volt Prime Systems Blueprint,Uncommon,13,27595a7e564cec2211f5ae9901eb48ac,Odonata Prime Blueprint,Uncommon,13,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,df71e3bb006070672efb8d18653bf066,Bo Prime Ornament,Uncommon,23.33,7edbb2b202691aacf9821c1fef78d8b2,Wyrm Prime Carapace,Uncommon,23.33,fb778e77f8007b5f64db953dbefaf17f
Axi,L4,Flawless,b5bf497cb8f5e02ef6e819630dc7a204,Loki Prime Systems Blueprint,Rare,6,089da4f57091cddbc2f52bdb93294fe3,Volt Prime Systems Blueprint,Uncommon,17,27595a7e564cec2211f5ae9901eb48ac,Odonata Prime Blueprint,Uncommon,17,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,df71e3bb006070672efb8d18653bf066,Bo Prime Ornament,Uncommon,20,7edbb2b202691aacf9821c1fef78d8b2,Wyrm Prime Carapace,Uncommon,20,3562b137831042aa25aebd52abd704cd
Axi,L4,Radiant,b5bf497cb8f5e02ef6e819630dc7a204,Loki Prime Systems Blueprint,Uncommon,10,089da4f57091cddbc2f52bdb93294fe3,Volt Prime Systems Blueprint,Uncommon,20,27595a7e564cec2211f5ae9901eb48ac,Odonata Prime Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,df71e3bb006070672efb8d18653bf066,Bo Prime Ornament,Uncommon,16.67,7edbb2b202691aacf9821c1fef78d8b2,Wyrm Prime Carapace,Uncommon,16.67,0867985b820769d692d4c63d9fb1c682
Axi,L5,Intact,198bffa6cb111a640e76fb62843e0032,Limbo Prime Chassis Blueprint,Rare,2,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,11,5eccd7b6263b4c9d11536a4818f08d3e,Kronen Prime Handle,Uncommon,11,3f4950670b069625ddf79ce92de425a5,Fang Prime Blueprint,Uncommon,25.33,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,25.33,ffafeb6e6e455aa7ca900694a10c212d,Rubico Prime Stock,Uncommon,25.33,d85de3cc365f62c74e40ca84883d875c
Axi,L5,Exceptional,198bffa6cb111a640e76fb62843e0032,Limbo Prime Chassis Blueprint,Rare,4,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,13,5eccd7b6263b4c9d11536a4818f08d3e,Kronen Prime Handle,Uncommon,13,3f4950670b069625ddf79ce92de425a5,Fang Prime Blueprint,Uncommon,23.33,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,23.33,ffafeb6e6e455aa7ca900694a10c212d,Rubico Prime Stock,Uncommon,23.33,17fd636dec650217807f4d5ad22164fd
Axi,L5,Flawless,198bffa6cb111a640e76fb62843e0032,Limbo Prime Chassis Blueprint,Rare,6,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,17,5eccd7b6263b4c9d11536a4818f08d3e,Kronen Prime Handle,Uncommon,17,3f4950670b069625ddf79ce92de425a5,Fang Prime Blueprint,Uncommon,20,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,20,ffafeb6e6e455aa7ca900694a10c212d,Rubico Prime Stock,Uncommon,20,1ca7426feea79560787c0daf73b2a85b
Axi,L5,Radiant,198bffa6cb111a640e76fb62843e0032,Limbo Prime Chassis Blueprint,Uncommon,10,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,20,5eccd7b6263b4c9d11536a4818f08d3e,Kronen Prime Handle,Uncommon,20,3f4950670b069625ddf79ce92de425a5,Fang Prime Blueprint,Uncommon,16.67,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,16.67,ffafeb6e6e455aa7ca900694a10c212d,Rubico Prime Stock,Uncommon,16.67,cc3b77c6764a137cd60024aa65440081
Axi,L6,Intact,1f0c001f59e953e15cb468bd41911a9a,Larkspur Prime Barrel,Rare,2,404002009e8d05c541ee2329ec7e3138,Hildryn Prime Chassis Blueprint,Uncommon,11,c66d287aaaba61496655646c21382b56,Cobra & Crane Prime Blade,Uncommon,11,91c97530bb6abf367ae1f2eb4ad20f26,Zylok Prime Barrel,Uncommon,25.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,25.33,fa5971ba347995f7ffb5ad78a07107ca,Paris Prime Blueprint,Uncommon,25.33,fb4269e5863e7e4d3b0d400674732a77
Axi,L6,Exceptional,1f0c001f59e953e15cb468bd41911a9a,Larkspur Prime Barrel,Rare,4,404002009e8d05c541ee2329ec7e3138,Hildryn Prime Chassis Blueprint,Uncommon,13,c66d287aaaba61496655646c21382b56,Cobra & Crane Prime Blade,Uncommon,13,91c97530bb6abf367ae1f2eb4ad20f26,Zylok Prime Barrel,Uncommon,23.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,23.33,fa5971ba347995f7ffb5ad78a07107ca,Paris Prime Blueprint,Uncommon,23.33,f84b617ad869338c21b74757949cc4a4
Axi,L6,Flawless,1f0c001f59e953e15cb468bd41911a9a,Larkspur Prime Barrel,Rare,6,404002009e8d05c541ee2329ec7e3138,Hildryn Prime Chassis Blueprint,Uncommon,17,c66d287aaaba61496655646c21382b56,Cobra & Crane Prime Blade,Uncommon,17,91c97530bb6abf367ae1f2eb4ad20f26,Zylok Prime Barrel,Uncommon,20,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,20,fa5971ba347995f7ffb5ad78a07107ca,Paris Prime Blueprint,Uncommon,20,5f67063117659a9ae6a17ae183b99b17
Axi,L6,Radiant,1f0c001f59e953e15cb468bd41911a9a,Larkspur Prime Barrel,Uncommon,10,404002009e8d05c541ee2329ec7e3138,Hildryn Prime Chassis Blueprint,Uncommon,20,c66d287aaaba61496655646c21382b56,Cobra & Crane Prime Blade,Uncommon,20,91c97530bb6abf367ae1f2eb4ad20f26,Zylok Prime Barrel,Uncommon,16.67,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,16.67,fa5971ba347995f7ffb5ad78a07107ca,Paris Prime Blueprint,Uncommon,16.67,14d2f13875464374f5e8fb6434e661ed
Axi,M1,Intact,d9c1e3654912b3c45fce3be7218ea3aa,Mirage Prime Blueprint,Rare,2,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,11,10456eb48dbacfa2c874affb5884f86f,Rubico Prime Barrel,Uncommon,11,99b4c1b335006fd383a17fc6eec4017d,Zhuge Prime String,Uncommon,25.33,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,25.33,4a51c973b855b99c76e5344bfe4ee078,Mesa Prime Chassis Blueprint,Uncommon,25.33,a5175edaa4a38c71e2943f0f99f6447b
Axi,M1,Exceptional,d9c1e3654912b3c45fce3be7218ea3aa,Mirage Prime Blueprint,Rare,4,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,13,10456eb48dbacfa2c874affb5884f86f,Rubico Prime Barrel,Uncommon,13,99b4c1b335006fd383a17fc6eec4017d,Zhuge Prime String,Uncommon,23.33,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,23.33,4a51c973b855b99c76e5344bfe4ee078,Mesa Prime Chassis Blueprint,Uncommon,23.33,daffb386eab8e75bc4ad76be2644f6dd
Axi,M1,Flawless,d9c1e3654912b3c45fce3be7218ea3aa,Mirage Prime Blueprint,Rare,6,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,17,10456eb48dbacfa2c874affb5884f86f,Rubico Prime Barrel,Uncommon,17,99b4c1b335006fd383a17fc6eec4017d,Zhuge Prime String,Uncommon,20,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,20,4a51c973b855b99c76e5344bfe4ee078,Mesa Prime Chassis Blueprint,Uncommon,20,ccb2ac894c793359e72b226fd23ea109
Axi,M1,Radiant,d9c1e3654912b3c45fce3be7218ea3aa,Mirage Prime Blueprint,Uncommon,10,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,20,10456eb48dbacfa2c874affb5884f86f,Rubico Prime Barrel,Uncommon,20,99b4c1b335006fd383a17fc6eec4017d,Zhuge Prime String,Uncommon,16.67,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,16.67,4a51c973b855b99c76e5344bfe4ee078,Mesa Prime Chassis Blueprint,Uncommon,16.67,c01c7a199551d73038e3d40807666c35
Axi,M2,Intact,2556365165b5aba16be2b732dc0aca47,Magnus Prime Barrel,Rare,2,7425b2666d87e6569158dd143b10703d,Panthera Prime Stock,Uncommon,11,c3b7c2dfe0b408a32087d6f110de40b8,Nezha Prime Blueprint,Uncommon,11,48fe1f6902db4e025280c5481068ae49,Bronco Prime Receiver,Uncommon,25.33,559886b1e59e7fd90bd42d633cb8188b,Titania Prime Chassis Blueprint,Uncommon,25.33,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,25.33,5c9ef23a65bccd400f2e100d878318e8
Axi,M2,Exceptional,2556365165b5aba16be2b732dc0aca47,Magnus Prime Barrel,Rare,4,7425b2666d87e6569158dd143b10703d,Panthera Prime Stock,Uncommon,13,c3b7c2dfe0b408a32087d6f110de40b8,Nezha Prime Blueprint,Uncommon,13,48fe1f6902db4e025280c5481068ae49,Bronco Prime Receiver,Uncommon,23.33,559886b1e59e7fd90bd42d633cb8188b,Titania Prime Chassis Blueprint,Uncommon,23.33,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,23.33,d5c69f72c89c6285a006b2db5272ef96
Axi,M2,Flawless,2556365165b5aba16be2b732dc0aca47,Magnus Prime Barrel,Rare,6,7425b2666d87e6569158dd143b10703d,Panthera Prime Stock,Uncommon,17,c3b7c2dfe0b408a32087d6f110de40b8,Nezha Prime Blueprint,Uncommon,17,48fe1f6902db4e025280c5481068ae49,Bronco Prime Receiver,Uncommon,20,559886b1e59e7fd90bd42d633cb8188b,Titania Prime Chassis Blueprint,Uncommon,20,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,20,37d569d55898564760ffd9e8a0695c88
Axi,M2,Radiant,2556365165b5aba16be2b732dc0aca47,Magnus Prime Barrel,Uncommon,10,7425b2666d87e6569158dd143b10703d,Panthera Prime Stock,Uncommon,20,c3b7c2dfe0b408a32087d6f110de40b8,Nezha Prime Blueprint,Uncommon,20,48fe1f6902db4e025280c5481068ae49,Bronco Prime Receiver,Uncommon,16.67,559886b1e59e7fd90bd42d633cb8188b,Titania Prime Chassis Blueprint,Uncommon,16.67,e61312444582286971e7fa69d81c474f,Burston Prime Blueprint,Uncommon,16.67,93a8998129489a1f248c383bccecd5de
Axi,M3,Intact,4780108a5de91e08c35da5f85fee733f,Mesa Prime Neuroptics Blueprint,Rare,2,dc99d42f71072b73f8cc5fb6969480bf,Hydroid Prime Neuroptics Blueprint,Uncommon,11,2f0112dbba02975241218b20bbaaa2d7,Ballistica Prime Upper Limb,Uncommon,11,060778aeaf438d5db7db8f38a35ced38,Akjagara Prime Blueprint,Uncommon,25.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,36430977f148c6dfa3410314adeaf9af
Axi,M3,Exceptional,4780108a5de91e08c35da5f85fee733f,Mesa Prime Neuroptics Blueprint,Rare,4,dc99d42f71072b73f8cc5fb6969480bf,Hydroid Prime Neuroptics Blueprint,Uncommon,13,2f0112dbba02975241218b20bbaaa2d7,Ballistica Prime Upper Limb,Uncommon,13,060778aeaf438d5db7db8f38a35ced38,Akjagara Prime Blueprint,Uncommon,23.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,ec8696402a5287d66248ccca9b3f7145
Axi,M3,Flawless,4780108a5de91e08c35da5f85fee733f,Mesa Prime Neuroptics Blueprint,Rare,6,dc99d42f71072b73f8cc5fb6969480bf,Hydroid Prime Neuroptics Blueprint,Uncommon,17,2f0112dbba02975241218b20bbaaa2d7,Ballistica Prime Upper Limb,Uncommon,17,060778aeaf438d5db7db8f38a35ced38,Akjagara Prime Blueprint,Uncommon,20,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,204decf3e3af5bc446b59609ec3a0049
Axi,M3,Radiant,4780108a5de91e08c35da5f85fee733f,Mesa Prime Neuroptics Blueprint,Uncommon,10,dc99d42f71072b73f8cc5fb6969480bf,Hydroid Prime Neuroptics Blueprint,Uncommon,20,2f0112dbba02975241218b20bbaaa2d7,Ballistica Prime Upper Limb,Uncommon,20,060778aeaf438d5db7db8f38a35ced38,Akjagara Prime Blueprint,Uncommon,16.67,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,02b61d460726851fd12747ec95610baa
Axi,M4,Intact,4780108a5de91e08c35da5f85fee733f,Mesa Prime Neuroptics Blueprint,Rare,2,3e325786f7d25da0bbb328e52f3aa3f0,Redeemer Prime Blueprint,Uncommon,11,76627563a235531be18833bc3c912167,Limbo Prime Neuroptics Blueprint,Uncommon,11,694de8fdaa41ea78d4242308522ba8d0,Destreza Prime Handle,Uncommon,25.33,db577ce8530d9fb351efcd2bf01be022,Vasto Prime Barrel,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,8df6ca3b24579dc404bd0d3c7d078a12
Axi,M4,Exceptional,4780108a5de91e08c35da5f85fee733f,Mesa Prime Neuroptics Blueprint,Rare,4,3e325786f7d25da0bbb328e52f3aa3f0,Redeemer Prime Blueprint,Uncommon,13,76627563a235531be18833bc3c912167,Limbo Prime Neuroptics Blueprint,Uncommon,13,694de8fdaa41ea78d4242308522ba8d0,Destreza Prime Handle,Uncommon,23.33,db577ce8530d9fb351efcd2bf01be022,Vasto Prime Barrel,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,c4be339ad670581c739461e9fd3999a9
Axi,M4,Flawless,4780108a5de91e08c35da5f85fee733f,Mesa Prime Neuroptics Blueprint,Rare,6,3e325786f7d25da0bbb328e52f3aa3f0,Redeemer Prime Blueprint,Uncommon,17,76627563a235531be18833bc3c912167,Limbo Prime Neuroptics Blueprint,Uncommon,17,694de8fdaa41ea78d4242308522ba8d0,Destreza Prime Handle,Uncommon,20,db577ce8530d9fb351efcd2bf01be022,Vasto Prime Barrel,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,40e7fcd6929b53e604bd907578729b68
Axi,M4,Radiant,4780108a5de91e08c35da5f85fee733f,Mesa Prime Neuroptics Blueprint,Uncommon,10,3e325786f7d25da0bbb328e52f3aa3f0,Redeemer Prime Blueprint,Uncommon,20,76627563a235531be18833bc3c912167,Limbo Prime Neuroptics Blueprint,Uncommon,20,694de8fdaa41ea78d4242308522ba8d0,Destreza Prime Handle,Uncommon,16.67,db577ce8530d9fb351efcd2bf01be022,Vasto Prime Barrel,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,64d04c5728a77945bd2b187cd29b75e3
Axi,N1,Intact,0ab407df398beb03c9f12e4a3f5e9d9d,Akstiletto Prime Link,Uncommon,11,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,1dba53d133b597773cd3012b83bf22aa,Odonata Prime Wings Blueprint,Uncommon,11,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,25.33,849b295df4865b2ac640a342970d3be4,Ash Prime Systems Blueprint,Rare,2,c5983331e98aabadb27b93deb45aaa60
Axi,N1,Exceptional,0ab407df398beb03c9f12e4a3f5e9d9d,Akstiletto Prime Link,Uncommon,13,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,1dba53d133b597773cd3012b83bf22aa,Odonata Prime Wings Blueprint,Uncommon,13,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,23.33,849b295df4865b2ac640a342970d3be4,Ash Prime Systems Blueprint,Rare,4,075e04ad55e467c709b96a4cb5f0cc12
Axi,N1,Flawless,0ab407df398beb03c9f12e4a3f5e9d9d,Akstiletto Prime Link,Uncommon,17,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,1dba53d133b597773cd3012b83bf22aa,Odonata Prime Wings Blueprint,Uncommon,17,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,20,849b295df4865b2ac640a342970d3be4,Ash Prime Systems Blueprint,Rare,6,fcf916e7d46fbcaf4cacda93306875e4
Axi,N1,Radiant,0ab407df398beb03c9f12e4a3f5e9d9d,Akstiletto Prime Link,Uncommon,20,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,1dba53d133b597773cd3012b83bf22aa,Odonata Prime Wings Blueprint,Uncommon,20,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,16.67,849b295df4865b2ac640a342970d3be4,Ash Prime Systems Blueprint,Uncommon,10,03ceb4a7bb3196e894c953f1210ebde5
Axi,N10,Intact,55ace1f38f0ab88842ffb32dc60b17c0,Nidus Prime Neuroptics Blueprint,Rare,2,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,11,dd23e044b8dba799af28fe4b18866ba3,Phantasma Prime Blueprint,Uncommon,11,fd24811aad9b39037567ba87ddc32337,Harrow Prime Chassis Blueprint,Uncommon,25.33,5b50c635c8abec0098fe981297b3ced7,Afuris Prime Barrel,Uncommon,25.33,605dcd2020ba0f0dfa89b8ec99f99246,Tatsu Prime Blueprint,Uncommon,25.33,4b2ee8121480faf483cbe6ce267655ef
Axi,N10,Exceptional,55ace1f38f0ab88842ffb32dc60b17c0,Nidus Prime Neuroptics Blueprint,Rare,4,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,13,dd23e044b8dba799af28fe4b18866ba3,Phantasma Prime Blueprint,Uncommon,13,fd24811aad9b39037567ba87ddc32337,Harrow Prime Chassis Blueprint,Uncommon,23.33,5b50c635c8abec0098fe981297b3ced7,Afuris Prime Barrel,Uncommon,23.33,605dcd2020ba0f0dfa89b8ec99f99246,Tatsu Prime Blueprint,Uncommon,23.33,f9bf2d33cc72c784276b12158b6764e2
Axi,N10,Flawless,55ace1f38f0ab88842ffb32dc60b17c0,Nidus Prime Neuroptics Blueprint,Rare,6,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,17,dd23e044b8dba799af28fe4b18866ba3,Phantasma Prime Blueprint,Uncommon,17,fd24811aad9b39037567ba87ddc32337,Harrow Prime Chassis Blueprint,Uncommon,20,5b50c635c8abec0098fe981297b3ced7,Afuris Prime Barrel,Uncommon,20,605dcd2020ba0f0dfa89b8ec99f99246,Tatsu Prime Blueprint,Uncommon,20,115a629a98d2847ce2e757042b0c06b5
Axi,N10,Radiant,55ace1f38f0ab88842ffb32dc60b17c0,Nidus Prime Neuroptics Blueprint,Uncommon,10,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,20,dd23e044b8dba799af28fe4b18866ba3,Phantasma Prime Blueprint,Uncommon,20,fd24811aad9b39037567ba87ddc32337,Harrow Prime Chassis Blueprint,Uncommon,16.67,5b50c635c8abec0098fe981297b3ced7,Afuris Prime Barrel,Uncommon,16.67,605dcd2020ba0f0dfa89b8ec99f99246,Tatsu Prime Blueprint,Uncommon,16.67,c284631bfa86f3adcdb358aac7be1d22
Axi,N2,Intact,008c01e411e1a395a27b00b5d6075b41,Carrier Prime Carapace,Uncommon,25.33,bd96716dfe22b562f893d0a5446d4512,Lex Prime Receiver,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,9f7bd0f5f79b761913d8d1f7c0a4e6ce,Nikana Prime Hilt,Rare,2,f8f2396f946cbd86b6df58471dd84a2e,Ash Prime Neuroptics Blueprint,Uncommon,11,c02f4f2d913f96493c8518cdf7248219,Bronco Prime Blueprint,Uncommon,25.33,e3045ccf76a60f7da752fb4eaf28a5a9
